Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,class
-0.0097349,0.77001,-0.16764,0.7499,-365.21,-0.14586,-0.0097349,0.29868,0.89978,0.22999,-0.0027165,-0.014524,0.027153,-0.0097349,11504.0,0.031729,1.2987,-0.0097349,-0.010819,130.66,0.67591,0.0,-0.010819,-0.11626,-0.13144,0.031729,0.0,-0.33705,3.9042,0.85404,-0.021638,393.74,0.927,0.80693,0.018091,0.89978,7.4584,0.2542,0.020106,0.1604,0.75123,0.0,160.29,29.627,-0.030224,0.26936,189.21,-0.034167,-0.037972,0.65277,0.67028,1.0787,0.46242,0.51109,-1344.6,0.30945,-0.042327,0.7121,0.10525,2.7936,12.32,271.9,1.3424,1.8091,0
0.035303,0.7591,0.12958,1.1787,-1.3639,0.13426,0.048722,0.31736,1.055,0.2409,0.048722,0.067181,0.044374,0.048722,4590.9,0.079506,1.3174,0.048722,0.035823,35.132,1.2294,0.062577,0.025956,0.17548,0.2409,0.061828,0.4854,0.89256,4.6394,0.45672,0.035823,205.33,1.7776,0.082437,0.062577,1.3823,21.381,0.27476,0.04601,0.195,0.33631,0.04601,191.45,156.32,0.26967,0.99817,37.064,0.050947,0.037459,1.1261,0.72524,0.56255,1.6593,1.8926,5649.0,0.052132,0.14654,0.94787,0.14054,10.389,2.335,194.63,1.8754,9.3683,0
0.23233,0.3459,0.58473,4.0567,28.22,0.37589,0.2288,1.891,3.0289,0.6541,0.23605,1.1961,0.09181,0.2288,454.02,0.80393,2.891,0.2288,0.075541,43.04,1.1558,0.23256,0.076704,0.46113,0.63676,0.81412,32.073,2.6108,3.9747,0.067889,0.077935,23.922,15.258,8.4383,0.11003,3.0289,3.2933,0.78129,0.036329,0.74702,0.04091,0.076781,76.297,33.256,0.65048,2.1896,44.663,0.18328,0.060512,2.2435,0.1913,0.065539,2.9205,3.4884,5516.8,0.036329,0.35519,0.92759,0.19445,8.4804,10.975,23.053,15.833,13.524,0
0.74793,0.44388,0.18106,1.6762,8.1644,-1.5134,0.76123,1.2527,7.6226,0.55604,0.76308,2.843,0.14058,0.76123,151.2,2.4141,2.2529,0.76123,0.099866,1.5483,1.1642,0.75463,0.098121,0.11982,-0.76555,2.3841,407.86,0.32854,2.055,0.044211,0.099947,14.9,25.651,15.473,1.0637,7.631,2.3635,0.73225,0.13955,0.39914,0.013894,0.098999,16.373,14.825,23.131,0.51991,1.7994,0.44432,0.05829,1.0111,0.26775,0.040823,1.009,1.3287,20.55,0.13953,1.3451,0.90001,0.31691,235.74,24.62,12.821,28.469,13.831,1
0.07943,0.69648,-0.082831,0.71462,-95.257,0.28158,0.07943,0.40217,1.1631,0.2801,0.07943,0.27366,0.26332,0.07943,1317.6,0.27702,1.4358,0.07943,0.10841,26.544,1.1309,0.11055,0.10841,0.28158,0.2801,0.27702,1.7548,-0.10451,4.5542,0.93348,0.10841,168.17,2.1704,0.15872,0.11055,0.74442,0.37943,0.68633,0.15088,0.044959,0.1022,0.15088,96.826,70.282,1.4907,0.53104,30.873,-0.0029595,-0.0040392,0.29781,0.29025,0.46074,0.3534,0.86594,-2967.3,0.14023,0.28358,0.85977,1.4503,13.751,5.1934,144.59,2.5244,0.92445,0
0.1152,0.46255,0.19165,1.5484,-60.68,0.0,0.14378,1.1619,1.1775,0.53745,0.19935,0.41145,0.13986,0.14378,1025.1,0.35606,2.1619,0.14378,0.12211,106.05,0.9556,0.17075,0.097833,0.35479,0.49886,0.29426,3.0731,0.41763,5.4954,0.34251,0.12954,138.54,2.7033,2.0424,0.25686,1.1775,2.0647,0.63383,0.21813,0.17291,0.080445,0.14501,149.0,42.952,0.33673,0.56943,132.18,0.14984,0.12725,1.1698,0.34946,0.36992,1.1712,1.3812,1.5484,0.21813,0.21435,0.81886,0.17933,3.4419,8.4979,108.32,3.3696,2.566,0
-0.031475,0.62315,-0.26276,0.023301,-1211.2,-4.1588e-05,-0.031475,0.60475,0.056001,0.37685,-0.026584,-0.11699,-0.47627,-0.031475,-8527.8,-0.042801,1.6047,-0.031475,-0.56204,18.965,0.49501,-0.026579,-0.56204,-0.028258,-0.03152,-0.042801,-5.4335,-0.26442,5.0513,11.091,-0.4795,1183.5,0.31242,0.13488,-0.02697,0.057468,0.0094856,0.73096,-0.48159,0.010983,-0.95391,-0.47461,21.599,2.6347,-10.817,0.021798,12.636,-0.031382,-0.56039,0.01006,0.26903,3.2009,0.37923,0.73557,-29570.0,-0.48159,-0.083522,1.4626,0.93966,19.246,138.54,1753.5,0.20816,0.056354,1
0.048382,0.59586,0.060603,1.123,-66.574,0.11246,0.065412,0.66799,1.056,0.39803,0.065412,0.13279,0.067103,0.065412,1752.8,0.20823,1.6782,0.065412,0.035376,70.437,1.0436,0.10151,0.026166,0.15122,0.39803,0.17965,0.57975,0.13563,4.1309,0.31415,0.035376,102.68,3.5546,0.17036,0.10151,1.8642,1.9015,0.5013,0.054899,0.064349,0.1223,0.054899,102.94,32.505,0.13559,0.39864,74.384,0.042845,0.023171,0.92839,0.49259,0.28133,0.89083,1.122,819.11,0.053062,0.12155,0.94694,0.25946,5.182,11.229,97.236,3.7538,4.1384,0
0.0013109,0.31803,0.21712,2.2452,-6.4029,-0.0035057,0.00054483,1.9452,1.0014,0.61864,0.00054483,0.0031247,0.033471,0.00054483,2809.1,0.12993,3.1444,0.00054483,0.0004413,68.088,0.93647,0.0066317,0.0010618,0.0031915,0.61864,0.13234,0.053791,0.35681,4.9569,0.24894,0.0004413,51.623,7.0706,0.020852,0.0066317,1.2702,1.1219,0.7623,0.0053715,0.10732,0.22054,0.0053715,110.21,42.12,0.0056922,0.9244,68.185,-0.034146,-0.027658,1.231,0.17436,0.14143,1.0166,1.2527,19663.0,0.0014173,0.0021191,0.99858,0.23223,5.3607,8.6657,51.549,7.0806,2.0289,0
0.48585,0.26128,0.60218,3.3208,113.84,0.21659,0.60016,2.8273,2.4676,0.73872,0.60027,2.313,0.25873,0.60016,149.38,2.4435,3.8273,0.60016,0.24322,0.07075,1.2592,0.52951,0.19689,0.81102,0.73118,2.006,5200.7,4.3526,3.8215,-0.09189,0.24326,49.133,7.4288,7.3774,0.54004,2.4676,476.65,0.74053,0.21885,1.8973,0.015339,0.21459,54.633,54.563,1015.8,3.319,0.090572,0.49125,0.19908,3.2978,0.25947,0.13461,5.3396,5.3526,3992.2,0.21885,0.65769,0.76357,0.002446,5159.0,6.6896,38.38,9.5101,17.836,0
0.22868,0.96779,0.25554,1.3618,-34.081,-0.28618,0.28696,0.03328,3.7321,0.032208,0.33947,0.40625,0.083905,0.28696,1128.1,0.32357,1.0333,0.28696,0.076889,17.304,0.89026,0.28078,0.061273,0.23599,-0.057499,0.26334,5.347,6.709,2.5243,0.25931,0.08768,75.27,4.8492,3.5393,0.3068,3.7321,3.0027,0.29363,0.082205,0.56685,0.10509,0.075233,54.915,37.611,1.2924,1.1113,18.854,0.25459,0.068217,0.99392,0.70637,0.20622,0.84558,7.7091,85.459,0.082206,7.1001,0.92563,8.1169,21.093,9.7046,69.083,5.2835,97.983,0
0.032872,0.68993,-0.03037,0.94815,-63.372,0.067179,0.045656,0.32897,1.0437,0.22697,0.045656,0.077953,0.048212,0.045656,3334.5,0.10946,1.4494,0.045656,0.029147,43.365,1.0896,0.059597,0.020985,0.094887,0.22697,0.090932,0.39709,-0.068295,4.5735,0.42638,0.029147,142.44,2.5625,0.086382,0.059597,1.6141,3.5419,0.33121,0.038046,0.11013,0.25355,0.038046,114.37,71.001,0.17663,0.63039,45.261,0.029733,0.018981,0.80489,0.58569,0.39024,0.5104,0.74481,-1137.5,0.04188,0.14483,0.95812,0.45928,8.4169,5.1408,136.47,2.6745,3.5226,0
-0.2777,0.59839,-0.01804,0.96346,-9.913,0.0,-0.2777,0.67154,0.68808,0.40184,-0.27589,-0.56242,-0.34324,-0.2777,-924.78,-0.39469,1.6712,-0.2777,-0.40358,3.0053,0.90492,-0.27904,-0.40358,0.24438,0.31589,-0.39469,-154.37,-0.034393,3.0461,0.84781,-0.40095,140.34,2.6683,2.2017,-0.59663,1.0415,5.6271,0.48538,-0.86708,0.053582,-0.083978,-0.40553,238.31,235.31,-49.016,0.065057,1.5696,-0.32056,-0.46587,0.795,0.49376,0.37477,0.76612,0.92538,-20.06,-0.8663,-0.69106,1.2649,0.20788,121.45,1.5511,261.92,1.3936,1.3119,1
0.023591,0.9205,-0.27497,0.42935,-143.89,-0.20963,-0.008098,0.086364,1.1574,0.079498,0.042823,-0.016806,-0.0069968,-0.008098,-41490.0,-0.0087973,1.0864,-0.008098,-0.0069968,43.012,2.2448,0.041895,0.020384,0.0020144,0.0020354,0.025629,0.82275,-0.3467,4.0766,0.79458,0.031774,165.93,2.2193,1.1617,-0.049023,1.1574,0.27737,0.33366,-0.042357,0.035144,0.73239,0.036198,59.904,16.892,0.17298,0.1463,46.552,0.041895,0.036198,0.22475,0.48185,0.4506,0.10024,0.42069,-3280.1,0.084179,0.29675,0.96795,3.1971,8.486,21.608,151.96,2.4019,1.4593,1
0.032757,0.57263,0.16637,1.4299,-55.151,-0.031664,0.033999,0.74633,1.3218,0.42737,0.080738,0.087855,0.054879,0.033999,2881.3,0.12668,1.7463,0.033999,0.025721,82.76,1.1004,0.074814,0.024781,-0.010084,0.072497,0.12451,1.6007,0.3725,3.8423,0.41858,0.055272,113.36,3.2242,2.1789,0.075817,1.3285,1.3663,0.61301,0.057358,0.18411,0.16839,0.056598,133.13,50.367,0.10929,0.65544,87.675,0.036272,0.027441,0.96635,0.38699,0.31016,0.95686,1.3725,1157.0,0.057359,0.076647,0.97441,0.43438,4.4103,7.2468,106.86,3.4157,2.9595,1
0.1439,0.93993,0.19926,1.7708,36.797,-0.27798,0.16142,0.063909,1.7326,0.06007,0.21876,0.62447,0.11575,0.16142,1710.6,0.21337,1.0639,0.16142,0.093169,5.9105,1.0464,0.20874,0.083052,-0.11655,-0.11302,0.19473,3.6407,0.36747,2.7617,0.4551,0.11112,59.149,6.1709,1.6971,0.13745,1.7326,0.63078,0.74129,0.079332,0.63279,0.1264,0.12048,61.974,56.063,5.1288,1.6623,6.4198,0.16961,0.09789,0.48701,0.2585,0.16205,0.11078,1.3671,115.12,0.079332,2.3955,0.95376,11.341,61.755,6.5105,54.456,6.7026,3.1953,1
-0.24249,0.92733,0.16598,1.2081,-87.909,-0.023207,-0.24262,0.078321,1.6559,0.072629,-0.23743,-0.30423,-0.14652,-0.24262,-1395.1,-0.26163,1.0784,-0.24262,-0.14652,134.51,1.9201,-0.14208,-0.14644,-0.26873,-0.2502,-0.26149,-1.4059,4.5452,4.3611,0.54788,-0.13884,173.8,2.2922,1.9712,-0.14744,1.6864,2.8477,0.19668,-0.089037,0.027901,-0.21756,-0.085803,207.47,72.964,-0.39739,0.79307,121.84,-0.14208,-0.085803,1.039,0.79748,0.43627,1.9888,5.3858,3812.0,-0.011412,-3.3387,1.0077,1.708,2.7136,5.0025,175.79,2.0764,45.343,1
-0.082601,0.90301,-0.053278,0.93688,-77.941,-0.0033507,-0.082912,0.10732,2.4243,0.096912,-0.049144,-0.098222,-0.014685,-0.082912,-9258.4,-0.039424,1.1074,-0.082912,-0.034201,71.644,0.87191,-0.049179,-0.034072,-0.055142,-0.053278,-0.039079,-1.4564,-0.25474,4.1091,0.37247,-0.026803,123.86,2.9515,2.759,-0.063334,2.4423,167.56,0.098792,-0.026125,9.214e-05,-16.125,-0.020286,119.06,47.415,-0.17359,0.56381,69.713,-0.096491,-0.039802,0.8758,0.84413,0.33882,0.46337,0.47236,-685.0,-0.026116,-0.85233,1.0201,0.019398,5.0946,7.698,127.09,2.8719,11.591,1
0.080922,0.45606,0.52851,2.5752,19.062,0.0,0.10138,1.1927,1.4126,0.54394,0.12931,0.30216,0.081258,0.10138,1450.2,0.25168,2.1927,0.10138,0.07177,113.82,1.0233,0.12661,0.057287,0.26449,0.53616,0.20682,4.5337,3.8873,3.8081,0.22332,0.072679,96.684,3.7752,2.7774,0.14591,1.4126,4.9002,0.63037,0.10329,0.48361,0.10858,0.089632,181.33,67.512,0.18371,1.2623,126.93,0.11321,0.080144,1.8946,0.33553,0.26489,4.0007,4.6364,3397.2,0.10329,0.14877,0.92904,0.1589,3.2068,5.4064,86.698,4.21,10.39,0
0.002958,0.77675,-0.04624,0.84302,-47.291,0.0,0.002958,0.28741,1.0032,0.22325,0.011805,0.010041,0.019051,0.002958,14834.0,0.024606,1.2874,0.002958,0.002948,30.83,1.2264,0.009816,0.002948,0.00973,0.22035,0.024606,1.1095,-0.061515,4.2785,0.76674,0.011767,105.73,3.4529,1.3094,-0.013732,1.0289,2.5438,0.28755,-0.013688,0.027356,0.99696,0.009784,87.413,56.583,0.034904,0.31504,30.41,-0.006339,-0.006319,0.31968,0.29455,0.28961,0.29699,0.38254,-878.0,-0.013649,0.013248,0.98849,0.28804,11.839,6.4507,107.17,3.4059,1.3346,1
0.11971,0.41355,0.2013,1.4947,-2.0189,0.10181,0.14957,1.4181,1.0534,0.58645,0.14957,0.36762,0.062478,0.14957,837.63,0.43575,2.4181,0.14957,0.051857,27.166,1.2292,0.15521,0.041504,0.12964,0.58645,0.36354,0.56684,0.51375,4.83,0.097132,0.051857,54.238,6.7296,0.3753,0.15521,2.9222,58.93,0.59313,0.05381,0.3323,0.073162,0.05381,59.853,32.687,0.55765,0.96714,28.617,0.12457,0.043189,1.4706,0.40687,0.1486,1.4967,1.5138,13608.0,0.050703,0.20413,0.9493,0.011386,13.436,11.167,51.488,7.089,7.3613,0
0.04056,0.81739,0.054188,1.1207,-7.8623,0.066965,0.05281,0.1622,1.023,0.13258,0.05281,0.11767,0.06158,0.05281,2060.7,0.17712,1.2234,0.05281,0.022462,11.748,3.0353,0.053497,0.017252,0.087231,0.13258,0.16214,0.23278,0.10903,4.785,0.28816,0.022462,71.279,5.1207,0.065448,0.053497,2.384,1.1593,0.50118,0.022754,0.37122,0.18474,0.022754,52.222,40.474,0.53601,0.95213,12.018,-0.038472,-0.016364,0.61535,0.44879,0.19529,0.26675,1.0084,3303.3,0.022516,0.30592,0.97748,2.7801,31.07,9.0181,69.674,5.2387,4.7303,0
-0.14896,0.87526,-0.14094,0.41254,-387.98,-0.70392,-0.14896,0.14252,0.089025,0.12474,-0.095565,-0.62093,-1.0805,-0.14896,-3321.2,-0.1099,1.1425,-0.14896,-1.6733,5.7957,0.70273,-0.095595,-1.6733,-0.65683,-0.85289,-0.1099,-1.7902,-0.15642,3.5418,9.8316,-1.1911,473.69,0.77054,0.2112,-0.095832,0.089025,0.15355,0.76009,-1.0765,0.0,-0.68132,-1.0738,405.77,399.98,-105.38,0.40664,2.7911,-0.14837,-1.6666,0.11307,0.23991,1.2978,0.13844,0.84358,-490.73,-1.0765,-1.1942,2.579,5.0934,62.978,0.91255,983.61,0.37108,0.098804,0
0.018393,0.30791,0.45443,2.5065,39.219,0.068206,0.028087,2.1282,1.018,0.65531,0.028087,0.093112,0.051381,0.028087,1492.6,0.24453,3.2477,0.028087,0.019166,72.948,1.058,0.0292,0.012551,0.09768,0.65531,0.21305,0.20284,1.863,4.8741,0.19744,0.019166,76.485,4.7722,0.094832,0.0292,1.5627,73.92,0.66158,0.019926,0.094309,0.13249,0.019926,181.23,108.29,0.062801,1.5356,74.26,-0.018009,-0.012289,2.4555,0.30165,0.20955,2.6866,2.7123,34008.0,0.017676,0.028067,0.98232,0.0095623,5.0036,3.3707,75.133,4.8581,6.0079,0
-0.008735,0.71914,0.01736,1.0512,-72.221,-0.004512,-0.007645,0.39054,1.2605,0.28086,0.037958,-0.022547,0.020818,-0.007645,10003.0,0.036491,1.3905,-0.007645,-0.006065,75.209,1.0251,0.037911,-0.00693,0.009627,0.073798,0.034974,0.83133,0.026975,4.6232,0.56908,-0.005305,99.492,3.6717,1.7311,0.016633,1.2829,0.31248,0.59027,0.013195,0.007024,0.33388,0.030076,102.52,27.306,-0.033631,0.77307,76.153,0.004025,0.003193,0.49561,0.33906,0.27236,0.43641,0.91719,729.0,0.013205,-0.031101,0.97039,1.1017,4.8531,13.367,98.178,3.7177,1.9587,1
